museum,lng,lat
辛亥革命博物馆,114.31289604518507,30.548301831897138
长江文明馆,114.22827584580624,30.629372390836274
武汉市中山舰博物馆,114.13986901921122,30.35152200160807
武汉市黄陂区博物馆,114.38245399675588,30.88753376783457
黄石市博物馆,115.04553290894361,30.205207848941598
大冶铁矿博物馆,114.90932059870188,30.213382559428595
阳新县博物馆,115.2178781058871,29.849099468091993
阳新县龙港革命历史纪念馆,114.96307302942161,29.629140279820685
十堰市博物馆,110.80452956069568,32.63506185840116
武当山旅游经济特区博物馆,111.06504983656093,33.22682994049118
郧西县博物馆,110.43247261847287,32.99916700753649
竹山县博物馆,110.23558156764314,32.2303040603762
房县博物馆,110.73038917305738,32.049854695536894
丹江口市博物馆,111.5195320584795,32.54625268850125
宜昌博物馆,111.38689096179269,30.63971988565022
远安县博物馆,111.64653035927485,31.06662784157842
兴山县民俗博物馆,110.75516102546162,31.341719885924018
长阳土家族自治县博物馆,111.21350712887026,30.478645783055725
宜都市博物馆,111.46126724445791,30.388398390544953
当阳市淯溪民俗博物馆,111.93816389563092,30.922868335480743
当阳市博物馆,111.79456850223322,30.82698905028075
枝江市博物馆,111.766539753372,30.431730676997983
襄阳市博物馆,111.68740101421507,32.39494810141963
襄阳米芾纪念馆,112.1513330507764,32.03511102300328
南漳县博物馆,111.84538618391599,31.78112970677853
谷城县博物馆,111.66174298342521,32.266672028723974
保康县博物馆,111.26744121202825,31.883847150262206
枣阳市博物馆,112.77847075950989,32.13472991431875
荆门市博物馆,112.20639298023002,31.041732575569622
京山县博物馆,113.12654806495773,31.02433060119255
钟祥市博物馆,112.62461303413568,31.18864289322795
孝感市博物馆,113.96346265773938,30.924526261070227
孝南区博物馆,113.91748989699413,30.922977925048983
孝昌县博物馆,114.00440859068135,31.264540493061723
大悟县新四军第五师纪念馆,114.21340502690242,31.435482937237023
大悟县中原突围纪念馆,114.50043914921686,31.695289590336778
大悟县革命博物馆,114.14185571167708,31.567436019139926
云梦县博物馆,113.7594122018257,31.027218220752015
应城市博物馆,113.5795673963533,30.933976509913286
安陆市博物馆,113.68042213223065,31.27193533620033
安陆市李白纪念馆,113.57204552499606,31.329216032776216
汉川市博物馆,113.84416561991164,30.655958026909072
荆州博物馆,112.18680273366843,30.359301503347385
公安县博物馆,112.23650157583852,30.064400686806085
江陵县博物馆,112.43145201727503,30.048042984592485
洪湖革命历史博物馆,113.46926983804549,29.82005071232236
松滋市博物馆,111.773580312637,30.17534223514285
黄州区陈潭秋故居纪念馆,115.050840008066,30.60100191963311
黄冈市博物馆,114.87849048410779,30.4593588576181
黄冈市民俗博物馆,114.91454568253121,30.476591435855816
黄冈市苏东坡纪念馆,114.90402445890669,30.45853126276513
团风县博物馆,114.8785243502255,30.64936776721529
红安县七里坪革命纪念馆,114.66142888135701,31.468433435314882
红安县董必武故居纪念馆,114.62437997737842,31.292218840876085
罗田县博物馆,115.40554716749966,30.7889104956853
浠水县博物馆,115.2715690328918,30.457460842265274
浠水县闻一多纪念馆,115.27801500373977,30.469934309375347
蕲春县博物馆,115.4423985340966,30.23253549973421
黄梅县博物馆,115.94894339930421,30.082897770668836
麻城市革命博物馆,115.02712851548573,31.185260530338706
武穴市博物馆,115.55496832636157,29.858176075699202
咸宁市博物馆,114.32851909026844,29.847055947646492
嘉鱼县博物馆,113.95233802757356,29.971707932757067
通城县博物馆,113.82369600739857,29.2472000607991
崇阳县博物馆,114.04656290943393,29.561333782271227
赤壁市博物馆,113.90643686179263,29.73066599752579
随州市博物馆,113.36307774472074,31.73242607179054
随州市曾侯乙墓遗址博物馆,113.35700897235643,31.73433692119543
广水市博物馆,113.83522604279854,31.619968945948354
巴东县博物馆,110.35230100764055,31.052347878732505
咸丰县民族博物馆,109.14029300721054,29.67472599507144
来凤县民族博物馆,109.41955903253522,29.505331020585913
鹤峰县博物馆,110.04235747629703,29.891464056517876
潜江市博物馆,112.90593357408444,30.405796491721574
潜江市曹禺纪念馆,112.90424736481167,30.44539105645713
潜江市曹禺祖居博物馆,112.89877497747544,30.442076963786864
天门市博物馆,113.17240916632808,30.669621830099477
神农架自然博物馆,114.2777870319553,30.59834791382835
神农架自然展览馆,114.2777870319553,30.59834791382835
湖南湘绣博物馆,113.01655503236735,28.204420005973926
湖南省地质博物馆,112.98884104976597,28.11311996387432
长沙简牍博物馆,113.08755916595523,28.251818487944462
湖南省博物馆,113.00000303470706,28.217827017085526
湖南党史陈列馆,117.12639941261048,36.65655420178723
杨开慧纪念馆,113.21753633760927,28.59338307577712
徐特立故居纪念馆,120.70430354696616,36.982355938768194
黄兴故居纪念馆,113.11808403632693,28.141121622159424
刘少奇同志纪念馆,105.7563020540597,31.538328234846887
谭嗣同纪念馆,116.87646108582223,40.24016881573247
株洲市博物馆,113.14047079776427,27.833567639016444
茶陵县革命纪念馆,113.55273400803596,26.79455100089512
湘潭市博物馆,112.95046418076468,27.835702227135585
湘潭市齐白石纪念馆,112.90501180841638,27.86144379452506
彭德怀纪念馆,112.66259301747112,27.664715994168976
湘乡市博物馆,112.52971171393483,27.742021266338995
韶山毛泽东同志纪念馆,112.50064227814991,27.909605336007914
湘南学联纪念馆,113.36159579558581,23.286906633601696
衡阳市博物馆,112.57844721325992,26.899576139189122
耒阳市农耕文化博物馆,112.86735556009494,26.42816063060508
耒阳市纸博物馆,112.86284184440044,26.408843991542767
常宁市水口山工人运动陈列馆,112.59685349315329,26.55695232626381
岳阳博物馆,113.12725977795559,29.352098110475403
平江起义纪念馆,113.60518202437143,28.698960983236944
任弼时纪念馆,113.15277057646391,28.519456347431948
常德博物馆,111.69956190090086,29.04448554059481
张家界市永定区湘鄂川黔革命根据地纪念馆,110.49052991033491,29.130813030913487
张家界市永定区博物馆,110.54443192396839,29.126190558381275
张家界市博物馆,110.48553254695402,29.122815562551878
慈利县博物馆,111.1443289670664,29.436569984430044
贺龙纪念馆,116.24901148541568,40.20705344675486
益阳市博物馆,112.36151595471031,28.559711178489888
安化黑茶博物馆（安化县博物馆）,111.27529104088124,28.375504041702243
沅江市洞庭湖博物馆,112.36053222034666,28.8502335885833
郴州市博物馆,113.02146049909462,25.776683273601865
湘南起义纪念馆,112.95700600080838,25.404437172479742
安仁县博物馆,113.27542359380587,26.71568278850785
上甘棠博物馆,113.99612539065967,28.455042510277096
怀化市博物馆,110.00851426537254,27.575160902978517
沅陵县博物馆,110.40043076601941,28.45901810262646
中国人民抗日战争胜利受降纪念馆,116.34020782011083,39.96292402674541
娄底市博物馆,112.00150349288418,27.703208596991583
娄底市娄星区博物馆,112.008558425035,27.73560484210878
湘西民俗风光馆,109.74557664946683,28.317369104701186
龙山县湘鄂川黔革命根据地纪念馆,125.14345242968848,42.90763401213302
汕头海关关史陈列馆,116.68125461168368,23.355765721190018
广东中医药博物馆,113.76247415131947,23.04673214478471
广东省博物馆,113.33297479391132,23.120485666397386
广州博物馆,113.27209698884242,23.144241024252686
西汉南越王博物馆,113.26747359004519,23.144032667526403
广州艺术博物院,113.28755592835853,23.149188071038708
广东民间工艺博物馆,113.76247415131947,23.04673214478471
孙中山大元帅府纪念馆,113.28547697991748,23.116075004469554
毛泽东同志主办农民运动讲习所旧址纪念馆,116.57056883593684,39.737198339216675
南越王宫博物馆,113.27635154339738,23.13309971068444
越秀区博物馆,113.27342648099675,23.13526012014849
广东华侨博物馆,113.76247415131947,23.04673214478471
中山大学地质矿物博物馆,113.94952579234496,22.532859319294698
中山大学人类学博物馆,113.94952579234496,22.532859319294698
广州市天河区博物馆,113.36850942427998,23.13035783510465
白云区民俗文化博物馆,113.26860698210676,23.261637048104987
辛亥革命纪念馆,113.42681591965795,23.078245947627238
番禺博物馆,113.35171901633741,22.957951013246223
广州民俗博物馆,113.19818557930301,23.392541325554525
韶关市博物馆,113.60352734562261,24.815881278583017
仁化县博物馆,113.75617891613817,25.092883654724268
始兴县博物馆,114.06856735204634,24.958558154345624
翁源县博物馆,114.13642723668924,24.356594490867355
乳源瑶族自治县民族博物馆,113.28873001365969,24.78421204694665
新丰县博物馆,114.21639601011097,24.06395199327702
乐昌市博物馆,113.35457868209694,25.135591561194918
南雄市博物馆,114.32015577614276,25.122895389760664
深圳博物馆,114.10801536053738,22.547821697819842
深圳市南山博物馆,113.93047336129847,22.540733014836864
深圳市中英街历史博物馆,114.23700524053794,22.549388847456342
珠海市博物馆,113.58255478654918,22.27656465424921
汕头市博物馆,116.68852864054833,23.35909171772515
潮阳区博物馆,116.60851450269834,23.27085495694311
澄海区博物馆,116.76242504838574,23.472341401523146
南澳县海防史博物馆,117.03032661070739,23.431195234951396
佛山市博物馆,113.12851219549718,23.02775875078891
佛山市祖庙博物馆,113.12060001039845,23.03499598101319
广东石湾陶瓷博物馆,113.085167966519,23.01058599931911
佛山市南海区博物馆,113.14944567828094,23.03501144600308
佛山市顺德区博物馆,113.30045343954433,22.81045342679539
佛山市顺德区清晖园博物馆,113.26160747540588,22.84176271592738
台山市博物馆,112.80044482505359,22.257923470251228
鹤山市博物馆,114.16955478241616,35.960280248227214
恩平市博物馆,112.3114375784788,22.189035201534217
湛江市博物馆,110.36555441392824,21.276723439012073
遂溪县博物馆,110.25945501119648,21.38109054348708
徐闻县博物馆,110.16942045504712,20.33861989286843
廉江市博物馆,110.29244770646442,21.615816495304664
雷州市博物馆,110.0993505591893,20.91588635722918
吴川市博物馆,110.79370801985233,21.40564346765334
茂名市博物馆,110.931542579969,21.669064031332095
高州市博物馆,110.85947386452162,21.924048896771122
化州市博物馆,110.6367401811933,21.65395290822195
信宜市博物馆,110.95358169717407,22.36009314172976
广宁县博物馆,112.36944511778316,23.50026203051528
怀集县博物馆,112.19146878783033,23.917842129185328
封开县博物馆,111.51852585255149,23.429768921261136
封开县黄岩洞陈列馆,111.8082394404454,23.51544700261236
德庆县博物馆,111.77727395122116,23.144659813635425
四会市博物馆,112.74057914080245,23.33238100517465
惠州市博物馆,114.4235580165817,23.116358854725593
博罗县博物馆,114.29657265142765,23.178805592432578
惠东县博物馆,114.72642585137605,22.991443112002415
龙门县博物馆,114.26400530381855,23.73300725740436
广东中国客家博物馆,116.13847704306318,24.316628993533904
叶剑英元帅纪念馆,105.75647398973432,31.538351394001445
梅州市革命历史纪念馆,116.09995069602505,24.65290909389671
梅县区博物馆,116.08856170928166,24.270999314695175
大埔县博物馆,114.29693174546192,22.48267167641853
丰顺县博物馆,116.18958496723931,23.766233069396208
五华县博物馆,115.77897212385001,23.94021099721038
平远县博物馆,115.89747694600936,24.572414126136522
平远县程旼纪念馆,115.89747694600936,24.572414126136522
蕉岭县博物馆,116.17743924793456,24.664992548661576
兴宁市博物馆,108.37544497421953,22.86029095125464
汕尾市博物馆,115.38155260365083,22.79126303654673
海丰红宫红场旧址纪念馆,115.34212319008385,22.974366254262755
海丰县博物馆,115.32944477561186,22.972744260965804
陆河县博物馆,115.6664827147057,23.307677076489913
陆丰市博物馆,115.65849031092495,22.923635773560758
河源市博物馆,114.70744627290641,23.749684370959752
紫金县博物馆,115.19156943242506,23.642381515638945
龙川县博物馆,115.2665554848457,24.105850721954667
连平县博物馆,114.49544419634952,24.375808067413903
和平县博物馆,114.95209052592135,24.447892483533433
东源县博物馆,114.7538220134881,23.788373058664703
广东海上丝绸之路博物馆,111.88044380002476,21.578157262257832
阳江市博物馆,111.98848929181268,21.864339726138933
阳春市博物馆,111.79753613029754,22.176014807320136
清远市博物馆,113.06246832527266,23.688230292088083
清城区博物馆,113.06947663536754,23.704022037924876
佛冈县博物馆,113.53844124873252,23.885475421110662
阳山县博物馆,112.64751954084923,24.470943635879568
广东瑶族博物馆,113.76247415131947,23.04673214478471
清新区博物馆,112.9915577951189,23.75427033709297
陈可钰将军纪念馆,120.13898089066942,23.211837619816166
英德市博物馆,113.41793868495019,24.21516213099894
连州市博物馆,112.38357258887281,24.78646685504731
鸦片战争博物馆,113.66675098569948,22.83060021501492
东莞市博物馆,113.76247415131947,23.04673214478471
东莞市可园博物馆,113.74980687583579,23.04758388867156
广东东江纵队纪念馆,114.07141848390353,23.27040901221728
东莞展览馆,113.75491284435282,23.022587242501597
东莞市袁崇焕纪念园,113.84284662323725,23.109497003589308
中山市博物馆,113.39942236263188,22.5223146707905
孙中山故居纪念馆,121.47420203344802,31.222119884297058
小榄民俗博物馆,113.24264801897965,22.677478035859906
潮州市博物馆,116.62947017362819,23.662623192615886
潮州市韩愈纪念馆,116.66694999474751,23.670006042223946
潮州市饶宗颐学术馆,116.65806467529016,23.668515985565513
饶平县博物馆,117.01044917588082,23.670347111195284
揭阳市博物馆,116.37851218033846,23.555740488275585
丁日昌纪念馆,116.35839480811025,23.544198396970565
揭阳市揭东区博物馆,116.4184557839792,23.572485187047057
揭西县博物馆,115.84606287931551,23.433335753933594
惠来县博物馆,116.30144448456024,23.039645374524625
普宁市博物馆,116.1724489811672,23.30363452186039
云浮市博物馆,112.05151269959146,22.920911970342857
新兴县博物馆,112.23517296782623,22.70570003024662
郁南县博物馆,111.54446505295739,23.241184432886325
罗定市博物馆,111.58201027071783,22.760670854417352
广西壮族自治区博物馆,108.34076355442396,22.81837347682547
广西民族博物馆,110.18619487315159,25.24169878354397
横县博物馆,109.26594609546319,22.683571998229763
柳州市博物馆,109.43442194634564,24.331961386852413
柳州邮电博物馆,109.42351265474441,24.31758601102448
桂林博物馆,110.17146221364007,25.251873236402737
桂海碑林博物馆,108.95913875493696,34.260190401095684
桂北民俗博物馆,105.84853386551623,30.19642416112599
龙胜龙脊壮族生态博物馆,113.86126278449123,22.715068161275216
梧州市博物馆,111.28551681182014,23.48274528113516
浦北县博物馆,109.56342292940231,22.27782232693711
平南县博物馆,110.39845197864268,23.545506098828316
桂平市博物馆,110.08787156223384,23.397039013364363
玉林市博物馆,110.1884531233724,22.659830509953142
百色起义纪念馆,106.64602478155638,23.907336405949575
右江民族博物馆,106.63963998531577,23.910979030707402
田阳县博物馆,106.91734322854525,23.739719364095397
田东县博物馆,107.12558203383041,23.60519969667476
右江革命纪念馆,106.6255891396861,23.907084503108653
平果县博物馆,107.59657106849201,23.33492274259196
凌云县博物馆,106.56841567704747,24.354015240603566
乐业县博物馆,106.56342972214655,24.783216467052593
田林县博物馆,106.23553797043009,24.29893005703112
西林县博物馆,105.09879253439765,24.497900332967244
贺州市博物馆,111.57352631416218,24.409450902865487
河池革命纪念馆,108.04066151246336,24.68197665897243
东兰县革命纪念馆,107.37773800734784,24.51506601150413
环江毛南族自治县毛南族博物馆,108.26205097142696,24.82943773948583
来宾市博物馆,109.22745819590091,23.75654676260728
象州县博物馆,109.69502513572337,23.967010076686876
武宣县博物馆,109.66944220328261,23.600404197633267
崇左市壮族博物馆,107.37312682550555,22.37823794696417
大新县博物馆,107.20415600828727,22.839220021428687
凭祥市博物馆,106.77352361813976,22.100152592954007
贵港市博物馆,109.60552031033306,23.117448382037534
海口市博物馆,110.2067198964201,20.052113086180366
海南省博物馆,109.58745583568611,19.527146110044196
海南省民族博物馆,109.52937939634917,18.787049832960374
琼海市博物馆,110.44045000698405,19.213814040794492
儋州市博物馆,109.58745583568611,19.527146110044196
文昌市博物馆,110.80450870631743,19.549062083120717
万宁市博物馆,110.39943436554806,18.800106988303387
东方市博物馆,108.65856652679174,19.10110473128863
定安县博物馆,110.36553348340986,19.687119947910173
澄迈县博物馆,110.01351091010905,19.74434867164637
临高县博物馆,109.69744301483321,19.919474770278047
白沙黎族自治县民族博物馆,109.52937939634917,18.787049832960374
陵水黎族自治县博物馆,110.04446409254778,18.512331595698807
保亭黎族苗族自治县民族博物馆,109.52937939634917,18.787049832960374
重庆美术馆,106.5832110382836,29.566202987640526
重庆大韩民国临时政府旧址陈列馆,106.57589811279037,29.562055091179868
重庆中国三峡博物馆,106.55688287159198,29.568347081211353
重庆历史名人馆,106.59410101631634,29.57271798070535
重庆抗战遗址博物馆,106.6242024254708,29.572354145582306
重庆自然博物馆,106.41422072783574,29.82498998734949
重庆川剧博物馆,106.53208218358905,29.630757014281333
重庆市民族博物馆,108.78394581152504,29.53662518316014
聂荣臻元帅陈列馆,115.89601603175896,28.68090701160924
成都川剧艺术博物馆,104.08688534516142,30.66552575961577
四川博物院,104.6494037048691,28.75800702855183
成都永陵博物馆,104.05361893619371,30.680897504018358
成都市龙泉驿区博物馆,104.28139696435632,30.56269784099964
明蜀王陵博物馆,104.19540657958314,30.649089315238626
大邑县刘氏庄园博物馆,103.63405196300641,30.510960933245553
崇州市罨画池博物馆,103.68040003579372,30.632239871512986
自贡市盐业历史博物馆,104.7777517096508,29.35501569830536
中国彩灯博物馆,104.77506963889054,29.358128454454302
自贡恐龙博物馆,104.83623400341702,29.401368991628694
大田会议纪念馆,117.85343999668406,25.698932641878844
泸州市博物馆,105.4485240693266,28.87766830360723
合江县汉代画像石棺博物馆,105.84439176675778,28.807814747048678
叙永县木雕石刻艺术博物馆,105.4566399901149,28.161596828909914
古蔺县红军长征四渡赤水博物馆,106.04999072164166,28.143532830040883
德阳市博物馆,104.40441936496448,31.133115003656755
中江博物馆,104.66655955515587,31.03237448093567
罗江县博物馆,104.52107601340676,31.310262894586792
四川广汉三星堆博物馆,104.27588945327464,30.989778766268447
什邡市博物馆,104.18408298947709,31.134450865093463
绵竹市博物馆,104.19839964371182,31.349215933858957
5·12汶川特大地震纪念馆,103.4927510215423,31.060143826458603
江油市李白纪念馆,104.74571706889796,31.78532917196375
射洪县书画博物馆,105.38158837329112,30.872693750883336
资中县博物馆,104.85849482242187,29.770234032564836
乐山崖墓博物馆,103.77903387958906,29.54796506383797
峨眉山博物馆,103.45136553645287,29.574323221475414
罗瑞卿纪念馆,105.7570940001973,31.53841210019631
阆中市博物馆,105.97560986973818,31.58325969183828
眉山三苏祠博物馆,103.83814499860128,30.04648409494966
宜宾市博物院,104.6494037048691,28.75800702855183
宜宾市赵一曼纪念馆,104.61828316811392,28.77114563129617
宜宾市翠屏区李庄抗战文化陈列馆,104.80473689699217,28.81085856431503
宜宾市蜀南竹海博物馆,104.98860260769702,28.467420614343567
渠县历史博物馆,106.97752387113432,30.84332564499353
雅安市博物馆,103.04954262360451,30.01679254570607
荥经县博物馆,102.83160866531627,29.800912316731797
中国工农红军强渡大渡河纪念馆,113.06037483871796,32.93932909646506
天全县红军纪念馆,102.77802169846407,30.056638237907375
芦山县博物馆,102.94196901166528,30.154252161087886
川陕革命根据地博物馆,106.76996166949047,31.852018470668597
晏阳初博物馆,106.60894165215014,29.543249172537056
巴山民俗文化博览馆,108.47818328997823,32.11565316504728
川陕革命根据地红军烈士纪念馆,113.06736832677424,34.62325325121253
红四方面军总指挥部旧址纪念馆,107.25146995166003,31.919538499286233
通江银耳博物馆,107.1936961514302,31.918529768285914
四川省夕佳山民俗博物馆,105.11998904103466,28.603701004092386
国立剧专史料江安陈列馆,121.45444101900898,31.23355090162508
汶川县博物馆,103.5965178842219,31.48300532046848
理县博物馆,103.17351138906746,31.442550437563135
茂县羌族博物馆,103.84596654467666,31.680653469554976
红军飞夺泸定桥纪念馆,116.87646108582223,40.24016881573247
炉霍博物馆,100.68290196093149,31.40422206410334
色达县格萨尔博物馆,100.34210003180895,32.27319405000741
凉山州博物馆,102.2766249214302,27.840296371021008
凉山彝族奴隶社会博物馆,102.2766249214302,27.840296371021008
盐源摩梭博物馆,100.86440053644084,27.714078328962255
彝海结盟纪念馆,116.87646108582223,40.24016881573247
贵州省民族博物馆,106.7194035857591,26.574244094232327
贵州省博物馆,104.91249214626991,25.09396734941651
息烽集中营革命历史纪念馆,106.74804991964898,27.04704977359893
贵州三线建设博物馆,104.91249214626991,25.09396734941651
遵义会议纪念馆,106.92712559588456,27.694642765079383
杨粲墓博物馆,121.45250031978522,31.253000353044467
正安县博物馆,107.46057489060091,28.559091728779737
贵州茶文化生态博物馆,104.91249214626991,25.09396734941651
四渡赤水纪念馆,120.5984557595727,32.39304168580576
赤水市博物馆,105.70348859502005,28.596118908732613
贵州傩文化博物馆,104.91249214626991,25.09396734941651
石阡县红二、六军团总指挥部旧址陈列馆,108.23746201403267,27.52662597110101
枫香溪会议会址纪念馆,113.90686508402909,22.587518170482973
黔东特区革命委员会旧址纪念馆,120.81307576794735,31.69827982403137
欧百川故居陈列馆,109.28729998522549,28.02750799625723
贵州龙博物馆,105.02010600226043,25.156632013093077
兴义市刘氏庄园陈列馆,104.90217402952462,25.07006000314737
贵州民族婚俗博物馆,104.90149976140904,25.070287960670466
兴义市何应钦故居陈列馆,104.87640200377406,24.832903007111412
安龙博物馆,105.47580866189433,25.112579008428956
毕节市博物馆,105.2985887950112,27.29021508342595
黔东南州民族博物馆,116.32460883476062,39.95481941699757
贵州民族节日文化博物馆,104.91249214626991,25.09396734941651
三穗县杨至成将军纪念馆,108.68320695709176,26.962625750094087
三穗县大跃进遗存博物馆,108.68815096112537,26.969050966763813
镇远县周达文故居纪念馆,108.42550026399945,27.05130457106904
镇远县博物馆,108.43669252183622,27.054808848957837
天柱县博物馆,109.21444570160986,26.915804084011683
锦屏县隆里古城生态博物馆,109.11014551498344,26.423545477207714
台江县古生物化石博物馆,119.32052821101611,26.05852815064472
黎平会议纪念馆,109.14524797057142,26.23764014876123
雷山县郎德上寨民族村寨博物馆,108.06836139166823,26.47680261692002
麻江县历史文化陈列馆,107.55437307734418,26.464186197459583
黔南州民族博物馆,107.5284027057371,26.260616196073833
红七军板寨会师旧址,113.96066587336462,38.35547302382115
猴场会议会址（冷少农故居）管理所,106.93481491138634,26.94824380041417
云南省博物馆,103.72351177196889,27.34408386024681
云南陆军讲武堂历史博物馆,102.70709498777211,25.05393104246264
云南铁路博物馆,102.7275725805097,25.06334831923127
昆明市博物馆,102.83944512326053,24.886272111644136
官渡区博物馆,102.7504817066009,25.02119642385923
云南电信博物馆,103.72351177196889,27.34408386024681
滇池博物馆,102.65734889474864,25.02049582003923
警察博物馆,114.3107599645129,30.600539774160247
云南广播博物馆,103.72351177196889,27.34408386024681
寻甸柯渡红军长征纪念馆,102.86938016623459,25.564110414402748
安宁市博物馆,103.72553503682038,36.10975375497273
马龙县博物馆,103.58544688631953,25.43396637481632
陆良县博物馆,103.67418096558254,25.027661040694333
师宗县博物馆,104.0130829784395,24.834139044705957
罗平县博物馆,104.31551019438137,24.89051972489473
宣威浦在廷纪念馆,104.10755399600954,26.224870929943506
宣威市博物馆,104.11157606909859,26.225598378323756
玉溪市博物馆,102.55356029311,24.35771094244625
玉溪市聂耳纪念馆,102.56783634393095,24.37102035849296
云南李家山青铜器博物馆,102.75305894510818,24.297518892119918
通海县博物馆,102.76376225525603,24.11121065338237
保山市博物馆,99.17727328581788,25.139038793265964
昭通市博物馆,103.72351177196889,27.34408386024681
丽江市博物院,100.23246452903453,26.860657438064884
红军长征过丽江纪念馆,106.04743594077212,28.144640390600454
华坪县博物馆,101.27132529672959,26.624520053018863
普洱市博物馆,100.97256981472799,22.830979186010275
镇沅博物馆,101.11883425340861,24.015555423593305
江城哈尼族彝族自治县博物馆,101.86847918429268,22.59168385943026
孟连县民族历史博物馆,99.59096282557785,22.33530761555575
姚安县博物馆,101.24577901515362,25.510399012463694
禄丰县恐龙博物馆,102.08280787211964,25.147626760345343
红河哈尼族彝族自治州博物馆,103.38154905257933,23.36999624760546
西南联大蒙自分校纪念馆,103.41293189454335,23.37194917721918
建水县博物馆,102.8334395916061,23.640938563461493
石屏县博物馆,102.49964004387469,23.720949050211534
泸西县博物馆,103.76007100960189,24.554103979365927
红河县博物馆,102.42755057757,23.37448873836479
绿春县博物馆,102.42903296132208,22.9993190440309
文山州博物馆,104.22688319313512,23.402564932945676
广南县民族博物馆,105.07026747175158,24.05347234277033
西双版纳民族博物馆,100.82281896253374,21.97040518362456
大理农村电影历史博物馆,100.1661742536087,25.70184533085317
大理白族自治州博物馆,100.27458284048366,25.6121284181925
大理市博物馆,100.23651930044413,25.59760490545194
王复生、王德三烈士纪念馆,113.85626200754938,22.581152018136983
弥渡县博物馆,100.49758601546485,25.349336028746187
巍山县南诏博物馆,100.31692896221003,25.23587796864172
迪庆红军长征博物馆,99.71381391928468,27.81781195004644
山南博物馆,91.77512225039769,29.19513156094691
八路军西安办事处纪念馆,108.96126935594553,34.27898464443082
西安博物院,108.94700426444707,34.24351190867314
西安碑林博物馆,108.95913875493696,34.260190401095684
西北大学博物馆,108.88110385359069,34.15091549849437
西安事变纪念馆,108.9462416030691,34.27773837436756
西安市钟鼓楼博物馆,108.95026196937901,34.26643466181542
西安钱币博物馆,109.08110941945405,34.5083011452178
西安半坡博物馆,109.05967001100016,34.279207020242374
陕西历史博物馆,108.96149527978129,34.2305225430145
陕西体育博物馆,108.89400271223901,34.2073332420009
西安美术学院美术博物馆,108.93508527744903,34.224190374471036
秦二世陵遗址博物馆,108.99088136826809,34.19908627810121
长安大学地质博物馆,121.45861131250851,31.251111112377323
秦始皇帝陵博物院,109.28919748914345,34.392202731859996
西安市临潼区扁鹊纪念馆,109.34240295670229,34.42075502216416
西安市长安区杜甫纪念馆,108.96176369346766,34.151674990098684
西安市长安博物馆,108.88596395589131,34.162752073882466
陕西师范大学博物馆,108.89730227820772,34.159217101762344
西安市长安民居博物馆,108.91358047235403,34.163290267304646
陕西自然博物馆,108.95302560628046,34.20213514242068
蓝田县蔡文姬纪念馆,109.31462196050072,34.17894400468917
周至博物馆,108.22842183954491,34.16938526961624
汉阳陵博物馆,121.45250031978522,31.253000353044467
耀州窑博物馆,109.07340312597562,34.33137769547169
铜川市玉华博物馆,108.93248297621719,35.339090389736036
铜川市耀州区博物馆,108.98643790006298,34.9159603091095
宝鸡青铜器博物院,107.20174937049661,34.353482852800965
宝鸡民俗博物馆,107.1548483906679,34.35992834372192
宝鸡市渭滨区博物馆,107.15641916768266,34.37748113268169
宝鸡北首岭博物馆,107.16533799393848,34.39053500504098
宝鸡先秦陵园博物馆,107.370659911471,34.47130716112132
凤翔县博物馆,107.40737949664961,34.52761627989884
岐山县博物馆,107.62744727878952,34.44977696238733
岐山县周原博物馆,107.60695100129055,34.48094797064451
法门寺博物馆,107.90988081926514,34.443864638577566
宝鸡市周原博物馆,107.8772872411244,34.487645167257156
扶风县博物馆,107.88715530681262,34.364668883287564
麟游县博物馆,107.79951410600374,34.683748667164004
咸阳墙体材料博物馆,108.71542245143303,34.335476293368586
秦咸阳宫遗址博物馆,112.16883985736871,37.90766272312284
三原县博物馆,108.93804609240992,34.62525098180839
陕西三原于右任纪念馆,108.96685924164247,34.61650059075196
泾阳县博物馆,108.84354929344055,34.530886180040156
乾陵博物馆,108.24574503249097,34.565928000235765
昭陵博物馆,116.22643598998332,40.2951528664607
永寿县博物馆,108.14846878644317,34.69803553561666
长武县博物馆,107.80556078005252,35.21165733871549
旬邑县唐家民俗博物馆,108.35154161647036,35.17309422780248
旬邑县博物馆,108.3404670366517,35.11796391971861
淳化县文博馆,108.5896853715737,34.79919722126761
茂陵博物馆,116.23916300278759,40.32171607026487
兴平市博物馆,108.49639400876816,34.30547652029205
渭南市临渭区博物馆,109.49859627640245,34.504000470428366
渭华起义纪念馆,116.87646108582223,40.24016881573247
合阳县博物馆,110.15539621273652,35.243872196865574
澄城县博物馆,109.95175601294923,35.178894538598996
蒲城县清代考院博物馆,109.59190515616544,34.96036416103159
蒲城县王鼎纪念馆,109.58864098343382,34.962197916075155
蒲城县杨虎城将军纪念馆,109.59115399309799,34.95997795414599
蒲城县博物馆,109.59249651068265,34.96127412878287
韩城市博物馆,110.44804528347163,35.46670483794921
延安革命纪念馆,109.48403447459405,36.61493648450042
延安新闻纪念馆,109.49766482341916,36.605294437740916
陕甘宁边区银行纪念馆,109.48853004451874,36.58936188595216
甘泉县博物馆,109.35752350453788,36.28268861905286
富县鄜州博物馆,109.38696573711907,35.99365014096236
洛川县博物馆,109.43840396824812,35.768300429420684
宜川县博物馆,110.17541306458482,36.056397437854244
